table	id	source_file	offset	record_index	flags	jp_text	zh_text	status	encoded_complete	fixed_slot_status
frozen	zh_txt_b61005a9_000332_0013	msg/fld/018.m	0x332	13	long_padding	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}u{CTRL_0103}{CTRL_0002}こうかんけん{CTRL_0103}{CTRL_0000}を　もってこられたようですね！」	「{CTRL_0103}{CTRL_0002}交换券{CTRL_0103}{CTRL_0000}您带来了呢！」                         	translated_aligned		
frozen	zh_txt_b61005a9_000392_0015	msg/fld/018.m	0x392	15	long_padding	ですね・・・{CTRL_0001}では　これを　さしあげます」	嗯……{CTRL_0001}那么给您这个吧」         	translated_aligned		
frozen	zh_txt_b61005a9_0003EE_0017	msg/fld/018.m	0x3EE	17	long_padding	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}u{CTRL_0103}{CTRL_0002}こうかんけん{CTRL_0103}{CTRL_0000}を　もってこられたようですね！」	「{CTRL_0103}{CTRL_0002}交换券{CTRL_0103}{CTRL_0000}您带来了呢！」                         	translated_aligned		
frozen	zh_txt_b61005a9_00044E_0019	msg/fld/018.m	0x44E	19	long_padding	ですね・・・{CTRL_0001}では　これを　さしあげます」	嗯……{CTRL_0001}那么给您这个吧」         	translated_aligned		
frozen	zh_txt_b61005a9_0004AA_0021	msg/fld/018.m	0x4AA	21	long_padding	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}u{CTRL_0103}{CTRL_0002}こうかんけん{CTRL_0103}{CTRL_0000}を　もってこられたようですね！」	「{CTRL_0103}{CTRL_0002}交换券{CTRL_0103}{CTRL_0000}您带来了呢！」                         	translated_aligned		
frozen	zh_txt_b61005a9_00050A_0023	msg/fld/018.m	0x50A	23	long_padding	ですね・・・{CTRL_0001}では　これを　さしあげます」	嗯……{CTRL_0001}那么给您这个吧」         	translated_aligned		
frozen	zh_txt_b61005a9_000566_0025	msg/fld/018.m	0x566	25	long_padding	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}u{CTRL_0103}{CTRL_0002}こうかんけん{CTRL_0103}{CTRL_0000}を　もってこられたようですね！」	「{CTRL_0103}{CTRL_0002}交换券{CTRL_0103}{CTRL_0000}您带来了呢！」                         	translated_aligned		
frozen	zh_txt_b61005a9_000622_0029	msg/fld/018.m	0x622	29	long_padding	6{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3600}{CTRL_8100}uこうかんできる　アイテムは　すべてわたしました{CTRL_0001}たいせつに　つかってくださいね」	「可交换道具已全部交付{CTRL_0001}请好好珍惜哦」                                      	translated_aligned		
frozen	zh_txt_b61005a9_000684_0030	msg/fld/018.m	0x684	30	long_padding	「じん・ぎ・れい・ち・しん　すべての　巻物（まきもの）を{CTRL_0001}てにいれたら　またくるんだな・・・」	「仁·义·礼·智·信　所有的卷轴都{CTRL_0001}拿到手的话，就再来吧……」        	translated_aligned		
frozen	zh_txt_b61005a9_000744_0032	msg/fld/018.m	0x744	32	long_padding	「では・・・これを　やろう・・・」	「那么…给你吧…」         	translated_aligned		
frozen	zh_txt_b61005a9_000830_0036	msg/fld/018.m	0x830	36	long_padding	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}uナルトさん・・・{CTRL_0001}気をつけてください・・・」	「鸣人…{CTRL_0001}请多小心…」                          	translated_aligned		
frozen	zh_txt_4645d558_000008_0000	msg/fld/019.m	0x8	0	long_padding	「そこの　かいだんを　のぼると{CTRL_0001}おくじょうに　でるわよ」	爬那里的楼梯{CTRL_0001}就能到屋顶了哦                 	translated_aligned		
frozen	zh_txt_4645d558_000046_0001	msg/fld/019.m	0x46	1	long_padding	「綱手（ツナデ）さまなら　おくじょうで{CTRL_0001}結界（けっかい）を　はって　おられるわ！」	纲手大人正在屋顶{CTRL_0001}张开结界呢！                                        	translated_aligned		
frozen	zh_txt_4645d558_000100_0004	msg/fld/019.m	0x100	4	long_padding	「うーん・・・　いまは　クイズ　おもいつかないや！{CTRL_0001}また　なにか　かんがえておくよ！」	嗯…现在想不出谜题啦！{CTRL_0001}下次再想一个吧！                             	translated_aligned		
frozen	zh_txt_4645d558_00015C_0005	msg/fld/019.m	0x15C	5	long_padding	「もんだい！　水の国（みずのくに）の{CTRL_0001}かくれ里の　なまえは　なーんだ？」	提问！水之国的{CTRL_0001}隐藏村的名字是什么？                     	translated_aligned		
frozen	zh_txt_4645d558_0001E8_0007	msg/fld/019.m	0x1E8	7	long_padding	「このさきは　{CTRL_0103}{CTRL_0002}くみてどうじょう{CTRL_0103}{CTRL_0000}　だぞ！{CTRL_0001}じぶんの　うでを　ためしてみるといい！」	前面是{CTRL_0103}{CTRL_0002}组手道场{CTRL_0103}{CTRL_0000}哦！{CTRL_0001}去试试自己的身手吧！                       	translated_aligned		
frozen	zh_txt_4645d558_000246_0008	msg/fld/019.m	0x246	8	long_padding	「このさきは{CTRL_0001}{CTRL_0103}{CTRL_0002}依頼受付所（いらいうけつけじょ）{CTRL_0103}{CTRL_0000}だ」	前面是{CTRL_0001}{CTRL_0103}{CTRL_0002}任务受理处{CTRL_0103}{CTRL_0000}                          	translated_aligned		
frozen	zh_txt_4645d558_000314_0011	msg/fld/019.m	0x314	11	long_padding	「ここに　いれば　あんぜんだって{CTRL_0001}イルカ先生が　いってたよ！」	在这里就安全{CTRL_0001}伊鲁卡老师说过！                    	translated_aligned		
frozen	zh_txt_4645d558_000358_0012	msg/fld/019.m	0x358	12	long_padding	「はやく　忍者（にんじゃ）に　なって{CTRL_0001}みんなを　まもって　あげるんだ！」	「快点成为忍者{CTRL_0001}保护好大家吧！」                           	translated_aligned		
frozen	zh_txt_4645d558_0003DE_0014	msg/fld/019.m	0x3DE	14	long_padding	「なんだ　おまえら？{CTRL_0001}こんなとこで　任務（にんむ）さぼってて　いーのか？」	「干什么，你们？{CTRL_0001}在这种地方偷懒任务行吗？」           	translated_aligned		
frozen	zh_txt_4645d558_00042E_0015	msg/fld/019.m	0x42E	15	long_padding	「きいて　きいて！　わたし　やっと{CTRL_0001}分身（ぶんしん）の術が　つかえるように　なったの！」	「听我说，听我说！我终于{CTRL_0001}学会分身术了！」                            	translated_aligned		
frozen	zh_txt_4645d558_00048C_0016	msg/fld/019.m	0x48C	16	long_padding	「先生たちが　いっぱい　アカデミーから{CTRL_0001}でていったよ　なにか　あったのかな？」	「老师们都{CTRL_0001}从学院出去了，发生什么事了呢？」               	translated_aligned		
frozen	zh_txt_4645d558_0004E0_0017	msg/fld/019.m	0x4E0	17	long_padding	「わたしも　綱手（ツナデ）さまみたいな{CTRL_0001}りっぱな　忍者に　なるんだ！」	「我也要成为像纲手大人那样{CTRL_0001}出色的忍者！」          	translated_aligned		
frozen	zh_txt_4645d558_00052C_0018	msg/fld/019.m	0x52C	18	long_padding	「この　かいだんを　のぼると　２０１きょうしつだ！」	「爬上这个楼梯就是201教室！」            	translated_aligned		
frozen	zh_txt_4645d558_0005A6_0020	msg/fld/019.m	0x5A6	20	long_padding	「このさきは　{CTRL_0103}{CTRL_0002}くみてどうじょう{CTRL_0103}{CTRL_0000}です{CTRL_0001}うでだめしなど　いかがですか？」	「前方是{CTRL_0103}{CTRL_0002}组手道场{CTRL_0103}{CTRL_0000}{CTRL_0001}，要不要试试身手？」              	translated_aligned		
frozen	zh_txt_4645d558_0005F8_0021	msg/fld/019.m	0x5F8	21	long_padding	「おつかれさまです！{CTRL_0001}このさきは　{CTRL_0103}{CTRL_0002}依頼受付所（いらいうけつけじょ）{CTRL_0103}{CTRL_0000}です」	「辛苦了！{CTRL_0001}前方是{CTRL_0103}{CTRL_0002}委托接待处{CTRL_0103}{CTRL_0000}。」                           	translated_aligned		
frozen	zh_txt_4645d558_00069C_0023	msg/fld/019.m	0x69C	23	long_padding	={CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3D00}{CTRL_8100}uてにいれた　{CTRL_0103}{CTRL_0002}くちよせシート{CTRL_0103}{CTRL_0000}を{CTRL_0001}下がめんに　セットして・・・」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3D00}{CTRL_8100}「获得了{CTRL_0103}{CTRL_0002}口寄术席{CTRL_0103}{CTRL_0000}，{CTRL_0001}请在下屏设置……」        	translated_aligned		
frozen	zh_txt_4645d558_0006F0_0024	msg/fld/019.m	0x6F0	24	long_padding	「{CTRL_0103}{CTRL_0002}くちよせシート{CTRL_0103}{CTRL_0000}に　かかれている　じゅんばんに{CTRL_0001}タッチするんだな　コレ！」	「按{CTRL_0103}{CTRL_0002}通灵卷轴{CTRL_0103}{CTRL_0000}上写的顺序{CTRL_0001}触摸就行了，这就是！」        	translated_aligned		
frozen	zh_txt_4645d558_00077E_0026	msg/fld/019.m	0x77E	26	long_padding	「ただし　いちど　といた　あんごうは{CTRL_0001}イミが　ないんだな　コレ！」	「但已解过的暗号{CTRL_0001}就没用了，这就是！」            	translated_aligned		
frozen	zh_txt_4645d558_0007EC_0028	msg/fld/019.m	0x7EC	28	long_padding	「このさきは　くみてどうじょうです{CTRL_0001}うでだめしなど　いかがですか？」	「前面是组手道场{CTRL_0001}要不要来试试身手？」              	translated_aligned		
frozen	zh_txt_4645d558_000836_0029	msg/fld/019.m	0x836	29	long_padding	「おつかれさまです！{CTRL_0001}このさきは　依頼受付所（いらいうけつけじょ）です」	「辛苦了！{CTRL_0001}前面是委托受理处。」                           	translated_aligned		
frozen	zh_txt_9faade07_000008_0000	msg/fld/020.m	0x8	0	long_padding	「おお　おまえたちか{CTRL_0001}任務（にんむ）は　じゅんちょうか？」	“哦 是你们啊{CTRL_0001}任务顺利吗？”                  	translated_aligned		
frozen	zh_txt_9faade07_000048_0001	msg/fld/020.m	0x48	1	long_padding	「みな　里を　まもるため{CTRL_0001}ぜんりょくを　つくしておる！」	“大家都为了保护村子{CTRL_0001}拼尽全力！”        	translated_aligned		
frozen	zh_txt_9faade07_000086_0002	msg/fld/020.m	0x86	2	long_padding	「なんじゃ？　おまえたちには{CTRL_0001}もう　任務（にんむ）が　あたえられて　おるじゃろう」	“什么？你们{CTRL_0001}已经接到任务了吧”                                     	translated_aligned		
frozen	zh_txt_9faade07_00015A_0005	msg/fld/020.m	0x15A	5	long_padding	「あたえられた　任務（にんむ）には{CTRL_0001}ぜんりょくを　つくすのよ！」	“交给你的任务{CTRL_0001}要全力以赴！”                      	translated_aligned		
frozen	zh_txt_9faade07_0001A0_0006	msg/fld/020.m	0x1A0	6	long_padding	「任務（にんむ）で　里を　はなれている　ひとたちは{CTRL_0001}だいじょうぶかしら・・・」	“因为任务离开村子的人们{CTRL_0001}不要紧吧……”                     	translated_aligned		
frozen	zh_txt_9faade07_0001F4_0007	msg/fld/020.m	0x1F4	7	long_padding	「はて？　まごの　かおを　みに　きたんじゃが{CTRL_0001}ここは　どこじゃ？」	“咦？我来看看孙子的脸{CTRL_0001}这是哪儿？”               	translated_aligned		
frozen	zh_txt_9faade07_00023C_0008	msg/fld/020.m	0x23C	8	long_padding	「まごは　ぶじ　じゃろうか・・・{CTRL_0001}しんぱいで　しんぱいで　たまらんわい・・・」	“孙子没事吧……{CTRL_0001}担心得不得了……”                           	translated_aligned		
frozen	zh_txt_9faade07_000290_0009	msg/fld/020.m	0x290	9	long_padding	「ひび　じぶんを　きたえることが{CTRL_0001}任務（にんむ）せいこうへの　ちかみちだぞ！」	“每天锻炼自己{CTRL_0001}是通往任务成功的捷径！”                     	translated_aligned		
frozen	zh_txt_9faade07_0002E4_0010	msg/fld/020.m	0x2E4	10	long_padding	「里のなかは　あんぜんだが{CTRL_0001}そとは　いったい　どうなっているんだ・・・」	“村子里倒是安全{CTRL_0001}外面到底怎么了……”                  	translated_aligned		
frozen	zh_txt_f6ebe60b_000060_0001	msg/fld/021.m	0x60	1	long_padding	「せんとうランクに　よって{CTRL_0001}もらえる　ほうしゅうが　かわるぞ！」	「根据战斗等级{CTRL_0001}获得的报酬会变化！」             	translated_aligned		
frozen	zh_txt_f6ebe60b_0000A4_0002	msg/fld/021.m	0xA4	2	long_padding	「つぎに　{CTRL_0103}{CTRL_0002}サバイバルくみて{CTRL_0103}{CTRL_0000}だが{CTRL_0001}サバイバルくみては　かちぬきすうに　よって」	「接下来是{CTRL_0103}{CTRL_0002}生存对战{CTRL_0103}{CTRL_0000}，{CTRL_0001}生存对战会根据获胜次数」          	translated_aligned		
frozen	zh_txt_f6ebe60b_000126_0004	msg/fld/021.m	0x126	4	long_padding	「よりおおく　かちぬくと{CTRL_0001}いいものが　もらえるってわけだ！」	「获胜越多{CTRL_0001}就能拿到好东西哦！」               	translated_aligned		
frozen	zh_txt_f6ebe60b_000170_0005	msg/fld/021.m	0x170	5	long_padding	:{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_8100}uここは　{CTRL_0103}{CTRL_0002}くみてどうじょう{CTRL_0103}{CTRL_0000}だ！{CTRL_0001}なにを　おこないたいんだ？」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_8100}「这里是{CTRL_0103}{CTRL_0002}对战道场{CTRL_0103}{CTRL_0000}！{CTRL_0001}你想做什么？」            	translated_aligned		
frozen	zh_txt_f6ebe60b_00021C_0007	msg/fld/021.m	0x21C	7	long_padding	「つねに　チームワークを　いしきすることね」	「要时刻注意团队合作」             	translated_aligned		
frozen	zh_txt_f6ebe60b_000256_0008	msg/fld/021.m	0x256	8	long_padding	8{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_8100}uくみてで　じつりょくが　ついたら{CTRL_0001}つうしんたいせんで　たいせんしてみると　いいわ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3800}{CTRL_8100}「在对战中积累实力后{CTRL_0001}可以试试通信对战哦」                        	translated_aligned		
frozen	zh_txt_f6ebe60b_0002B8_0009	msg/fld/021.m	0x2B8	9	long_padding	「きっと　さらに　じぶんを{CTRL_0001}きたえることが　できると　おもうわ」	「我想这样一定{CTRL_0001}能进一步锻炼自己」                	translated_aligned		
frozen	zh_txt_f6ebe60b_0002FE_0010	msg/fld/021.m	0x2FE	10	long_padding	「サバイバルくみてには　ちょうせんして　みたか？」	「有没有挑战过生存对战？」             	translated_aligned		
frozen	zh_txt_f6ebe60b_000334_0011	msg/fld/021.m	0x334	11	long_padding	「つねに　まえの　せいせきを　こえるよう{CTRL_0001}こころがけるんだぞ！」	「要时刻努力{CTRL_0001}超越以前的成绩啊！」                	translated_aligned		
frozen	zh_txt_f6ebe60b_00037A_0012	msg/fld/021.m	0x37A	12	long_padding	くみて{CTRL_0001}げんていくみて{CTRL_0001}サバイバルくみて{CTRL_0001}せつめい{CTRL_0001}やめる	组手{CTRL_0001}限定组手{CTRL_0001}生存组手{CTRL_0001}说明{CTRL_0001}返回        	translated_aligned		
frozen	zh_txt_f6ebe60b_0003C0_0013	msg/fld/021.m	0x3C0	13	long_padding	:{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_8100}uまず　くみては　ぜんぶで　３しゅるい　あるぞ{CTRL_0001}{CTRL_0103}{CTRL_0002}くみて　げんていくみて　サバイバルくみて{CTRL_0103}{CTRL_0000}　だ」{CTRL_0001}「{CTRL_0103}{CTRL_0002}くみて　サバイバルくみて{CTRL_0103}{CTRL_0000}は{CTRL_0001}じゆう	:{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_3A00}{CTRL_8100}嗯，首先，组手总共有3种哦。{CTRL_0001}{CTRL_0103}{CTRL_0002}组手、限定组手、生存组手{CTRL_0103}{CTRL_0000}。”{CTRL_0001}“{CTRL_0103}{CTRL_0002}组手和生存组手{CTRL_0103}{CTRL_0000}是{CTRL_0001}可以自由选择成员发起挑战，但是”{CTRL_0001	translated_aligned		
