id	jp_id_ref	category	source_file	offset	record_index	chunk_id	issues	auto_changes	strategy	prefix_len	prefix_hex	prefix_text	expected_tokens	tokens_before	tokens_after	encoded_len_after	payload_capacity_after	capacity_delta_after	missing_chars	adjusted_jp_text	zh_text_before	zh_text_after
zh_txt_2ef7aa25_0008B4_0032	txt_2ef7aa25_0008B4_0032	message	msg/fld/evt/000.m	0x8B4	32	chunk_0160	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	44 00 01 00 02 02 00 00 44 00	D{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_00}	CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4400 CTRL_8100 CTRL_0001	CTRL_0001	34	74	40		「は・・・　はやく　にげろ・・・！{CTRL_0001}そうでないと　ワシは　おまえを・・・」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_8100}快…快逃…！{CTRL_0001}否则老夫会对你…」	「快…快逃…！{CTRL_0001}否则老夫会对你…」
zh_txt_2ef7aa25_000916_0033	txt_2ef7aa25_000916_0033	message	msg/fld/evt/000.m	0x916	33	chunk_0160	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 04 00 02 02 00 00 43 00	C{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		28	52	24		「おじいさま　あぶない！　うしろに　ガケが・・・！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}爷爷危险！后面是悬崖…！」	「爷爷危险！后面是悬崖…！」
zh_txt_2ef7aa25_000960_0034	txt_2ef7aa25_000960_0034	message	msg/fld/evt/000.m	0x960	34	chunk_0160	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	44 00 04 00 02 02 00 00 44 00	D{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_00}		CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4400 CTRL_8100		14	16	2		「うわーっ！！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4400}{CTRL_8100}哇——！！」	「哇——！！」
zh_txt_2ef7aa25_000988_0035	txt_2ef7aa25_000988_0035	message	msg/fld/evt/000.m	0x988	35	chunk_0160	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 04 00 02 02 00 00 43 00	C{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0400 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		12	18	6		「おじいさま！！」	{CTRL_0400}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}爷爷！！」	「爷爷！！」
zh_txt_6b929156_000402_0011	txt_6b929156_000402_0011	message	msg/fld/evt/001.m	0x402	11	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		12	20	8		「すみません・・・」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}对不起……	「对不起……
zh_txt_6b929156_000486_0013	txt_6b929156_000486_0013	message	msg/fld/evt/001.m	0x486	13	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 00 00 02 02 00 00 42 00	B{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100		30	54	24		「おい　むすめ！　その　かがみを　こっちに　わたせ！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}喂，小姑娘！把那镜子交过来！	「喂，小姑娘！把那镜子交过来！
zh_txt_6b929156_0004D6_0014	txt_6b929156_0004D6_0014	message	msg/fld/evt/001.m	0x4D6	14	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		8	14	6		「いやです！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}不要！	「不要！
zh_txt_6b929156_0004FC_0015	txt_6b929156_0004FC_0015	message	msg/fld/evt/001.m	0x4FC	15	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		10	22	12		「たすけてください！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}救命啊！	「救命啊！
zh_txt_6b929156_00055A_0017	txt_6b929156_00055A_0017	message	msg/fld/evt/001.m	0x55A	17	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 00 00 02 02 00 00 42 00	B{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	34	62	28		「おい　こぞう！　その　むすめを　おいて{CTRL_0001}とっとと　きえな！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}喂，小鬼！把那女孩放下{CTRL_0001}赶紧滚！	「喂，小鬼！把那女孩放下{CTRL_0001}赶紧滚！
zh_txt_6b929156_00061C_0020	txt_6b929156_00061C_0020	message	msg/fld/evt/001.m	0x61C	20	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		28	52	24		「あの　ひとたちが　わたしの　村を　おそって・・・」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}那些人袭击了我们的村子……	「那些人袭击了我们的村子……
zh_txt_6b929156_0006CE_0023	txt_6b929156_0006CE_0023	message	msg/fld/evt/001.m	0x6CE	23	chunk_0161	auto_adjusted_structure_residue	strip_leading_structure_residue add_open_quote manual_override	strip_prefix_before_open_quote	10	42 00 00 00 02 02 00 00 42 00	B{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001 CTRL_0101 CTRL_0050	CTRL_0001 CTRL_0101 CTRL_0050	CTRL_0001 CTRL_0101 CTRL_0050	30	62	32		「おまえらには　かんけい　ない　ことだ！{CTRL_0001}{CTRL_0101}{CTRL_0050}ひっこんでろ！」	「这与你们无关！{CTRL_0001}{CTRL_0101}{CTRL_0050}退下！」	「这与你们无关！{CTRL_0001}{CTRL_0101}{CTRL_0050}退下！」
zh_txt_6b929156_000724_0024	txt_6b929156_000724_0024	message	msg/fld/evt/001.m	0x724	24	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		8	12	4		「きゃっ！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}呀！」	「呀！」
zh_txt_6b929156_000786_0026	txt_6b929156_000786_0026	message	msg/fld/evt/001.m	0x786	26	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 00 00 02 02 00 00 42 00	B{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100		20	34	14		「いやだと　いったら　どうする？」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}要是说不愿意呢！」	「要是说不愿意呢！」
zh_txt_6b929156_0007F0_0028	txt_6b929156_0007F0_0028	message	msg/fld/evt/001.m	0x7F0	28	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	14	42 00 01 05 01 00 80 00 F8 FF 42 00 02 00	B{CTRL_0100}{CTRL_0105}{CTRL_8000}{CTRL_F800}B{CTRL_0200}{CTRL_00}		CTRL_0100 CTRL_0105 CTRL_8000 CTRL_F800 CTRL_42FF CTRL_0200 CTRL_8100		24	34	10		「ガハハ　おもしれえじゃねえか！」	{CTRL_0100}{CTRL_0105}{CTRL_8000}{CTRL_F800}{CTRL_42FF}{CTRL_0200}{CTRL_8100}哈哈哈，挺有意思嘛！」	「哈哈哈，挺有意思嘛！」
zh_txt_6b929156_0008CE_0031	txt_6b929156_0008CE_0031	message	msg/fld/evt/001.m	0x8CE	31	chunk_0161	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 00 00 02 02 00 00 42 00	B{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100		18	28	10		「おい　こいつらを　やれ！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}喂，收拾他们！」	「喂，收拾他们！」
zh_txt_f8a9b7cd_00004C_0001	txt_f8a9b7cd_00004C_0001	message	msg/fld/evt/002.m	0x4C	1	chunk_0162	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 02 00 02 02 00 00 42 00	B{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100		24	38	14		「いいだろう　あいてを　してやろう！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}好，来当你的对手吧！」	「好，来当你的对手吧！」
zh_txt_f8a9b7cd_0000C4_0003	txt_f8a9b7cd_0000C4_0003	message	msg/fld/evt/002.m	0xC4	3	chunk_0162	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote	10	42 00 00 00 02 02 00 00 42 00	B{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0103 CTRL_0000 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0103 CTRL_0000 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	36	48	12		「コピー忍者{CTRL_0103}{CTRL_0000}の　{CTRL_0103}{CTRL_0002}はたけカカシ{CTRL_0103}{CTRL_0000}か」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}{CTRL_0103}{CTRL_0002}拷贝忍者{CTRL_0103}{CTRL_0000}{CTRL_0103}{CTRL_0002}旗木卡卡西{CTRL_0103}{CTRL_0000}吗」	「拷贝忍者{CTRL_0103}{CTRL_0000}{CTRL_0103}{CTRL_0002}旗木卡卡西{CTRL_0103}{CTRL_0000}吗」
zh_txt_f8a9b7cd_00019C_0006	txt_f8a9b7cd_00019C_0006	message	msg/fld/evt/002.m	0x19C	6	chunk_0162	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	42 00 00 00 02 02 00 00 42 00	B{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4200 CTRL_8100 CTRL_0001	CTRL_0001	30	66	36		「おまえら　オレたちの　じゃまを　したことを{CTRL_0001}こうかい　するぞ！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4200}{CTRL_8100}你们妨碍了我们{CTRL_0001}会后悔的！」	「你们妨碍了我们{CTRL_0001}会后悔的！」
zh_txt_f8a9b7cd_00022C_0008	txt_f8a9b7cd_00022C_0008	message	msg/fld/evt/002.m	0x22C	8	chunk_0162	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 02 00 02 02 00 00 43 00	C{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0200 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		14	26	12		「ありがとうございます！」	{CTRL_0200}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}非常感谢！」	「非常感谢！」
zh_txt_f8a9b7cd_00029E_0010	txt_f8a9b7cd_00029E_0010	message	msg/fld/evt/002.m	0x29E	10	chunk_0162	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		20	34	14		「・・・・・・わかりません　ただ」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}……不知道　只是」	「……不知道　只是」
zh_txt_f8a9b7cd_000346_0013	txt_f8a9b7cd_000346_0013	message	msg/fld/evt/002.m	0x346	13	chunk_0162	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	4	43 00 01 00	C{CTRL_0100}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0100 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	62	92	30		「そのことを　はやく　木ノ葉の　{CTRL_0103}{CTRL_0002}火影{CTRL_0103}{CTRL_0000}さまに{CTRL_0001}つたえて　たすけて　もらわないと・・・」	{CTRL_0100}{CTRL_8100}得赶紧把那件事告诉木叶{CTRL_0103}{CTRL_0002}火影{CTRL_0103}{CTRL_0000}大人{CTRL_0001}请他们来帮忙才行…」	「得赶紧把那件事告诉木叶{CTRL_0103}{CTRL_0002}火影{CTRL_0103}{CTRL_0000}大人{CTRL_0001}请他们来帮忙才行…」
zh_txt_3240d855_000118_0003	txt_3240d855_000118_0003	message	msg/fld/evt/003.m	0x118	3	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	18	22	4		「{CTRL_0103}{CTRL_0002}ナズナ{CTRL_0103}{CTRL_0000}です」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「{CTRL_0103}{CTRL_0002}纳兹娜{CTRL_0103}{CTRL_0000}」	「{CTRL_0103}{CTRL_0002}纳兹娜{CTRL_0103}{CTRL_0000}」
zh_txt_3240d855_0001A2_0005	txt_3240d855_0001A2_0005	message	msg/fld/evt/003.m	0x1A2	5	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	46	120	74		「だれかが　{CTRL_0103}{CTRL_0002}カナメ石{CTRL_0103}{CTRL_0000}によって　封印（ふういん）されていた{CTRL_0001}霊獣（れいじゅう）を　ふっかつさせて　しまったんです」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「有人用{CTRL_0103}{CTRL_0002}要石{CTRL_0103}{CTRL_0000}{CTRL_0001}让被封印的灵兽复活了。」	「有人用{CTRL_0103}{CTRL_0002}要石{CTRL_0103}{CTRL_0000}{CTRL_0001}让被封印的灵兽复活了。」
zh_txt_3240d855_000294_0008	txt_3240d855_000294_0008	message	msg/fld/evt/003.m	0x294	8	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	2	46 00	F{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0101 CTRL_000A CTRL_0001	CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0101 CTRL_000A CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0101 CTRL_000A CTRL_0001	56	78	22		「ほう　{CTRL_0103}{CTRL_0002}霊獣{CTRL_0103}{CTRL_0000}か{CTRL_0101}{CTRL_000A}{CTRL_0001}そういえば　おおむかしに　きいたことが　あるのォ」	{CTRL_8100}「哦，{CTRL_0103}{CTRL_0002}灵兽{CTRL_0103}{CTRL_0000}啊。{CTRL_0101}{CTRL_000A}{CTRL_0001}说起来，老夫很久以前听过。」	「哦，{CTRL_0103}{CTRL_0002}灵兽{CTRL_0103}{CTRL_0000}啊。{CTRL_0101}{CTRL_000A}{CTRL_0001}说起来，老夫很久以前听过。」
zh_txt_3240d855_00054C_0017	txt_3240d855_00054C_0017	message	msg/fld/evt/003.m	0x54C	17	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	44	90	46		「ただの　いいつたえ　なんかじゃ　ありません！{CTRL_0001}{CTRL_0103}{CTRL_0002}霊獣{CTRL_0103}{CTRL_0000}は　ほんとうに　いるんです！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「那不是普通传说！{CTRL_0001}{CTRL_0103}{CTRL_0002}灵兽{CTRL_0103}{CTRL_0000}真的存在！」	「那不是普通传说！{CTRL_0001}{CTRL_0103}{CTRL_0002}灵兽{CTRL_0103}{CTRL_0000}真的存在！」
zh_txt_3240d855_0005BE_0018	txt_3240d855_0005BE_0018	message	msg/fld/evt/003.m	0x5BE	18	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		22	40	18		「おねがいします！　しんじてください！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「拜托了！请相信我！」	「拜托了！请相信我！」
zh_txt_3240d855_000658_0020	txt_3240d855_000658_0020	message	msg/fld/evt/003.m	0x658	20	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	50	84	34		「{CTRL_0103}{CTRL_0002}“ひとびとに　おおきな　わざわいが　おこる”{CTRL_0103}{CTRL_0000}{CTRL_0001}・・・と　いわれています！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「{CTRL_0103}{CTRL_0002}人们会遭遇大灾祸{CTRL_0103}{CTRL_0000}{CTRL_0001}……传说是这么说的！」	「{CTRL_0103}{CTRL_0002}人们会遭遇大灾祸{CTRL_0103}{CTRL_0000}{CTRL_0001}……传说是这么说的！」
zh_txt_3240d855_0006F0_0022	txt_3240d855_0006F0_0022	message	msg/fld/evt/003.m	0x6F0	22	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001 CTRL_0101 CTRL_0014	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001 CTRL_0101 CTRL_0014	CTRL_0001 CTRL_0101 CTRL_0014	46	92	46		「はい！　だから　はやく　なんとか　しないと{CTRL_0001}{CTRL_0101}{CTRL_0014}たいへんな　ことに　なってしまうんです！」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}「是的！所以不快点想办法，{CTRL_0001}{CTRL_0101}{CTRL_0014}就会出大事！」	「是的！所以不快点想办法，{CTRL_0001}{CTRL_0101}{CTRL_0014}就会出大事！」
zh_txt_3240d855_00087A_0026	txt_3240d855_00087A_0026	message	msg/fld/evt/003.m	0x87A	26	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	38	66	28		「はい　この　かがみには　霊獣を{CTRL_0001}封印する　チカラが　あるんです」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}是的，这面镜子里{CTRL_0001}有封印灵兽的力量」	「是的，这面镜子里{CTRL_0001}有封印灵兽的力量」
zh_txt_3240d855_000928_0028	txt_3240d855_000928_0028	message	msg/fld/evt/003.m	0x928	28	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	CTRL_0001 CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	37	74	37		「霊獣を　封印するには{CTRL_0001}かがみが　{CTRL_0103}{CTRL_0002}５まい{CTRL_0103}{CTRL_0000}　ひつようなんです・・・」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}要封印灵兽{CTRL_0001}镜子{CTRL_0103}{CTRL_0002}5面{CTRL_0103}{CTRL_0000}才够…」	「要封印灵兽{CTRL_0001}镜子{CTRL_0103}{CTRL_0002}5面{CTRL_0103}{CTRL_0000}才够…」
zh_txt_3240d855_000A1A_0031	txt_3240d855_000A1A_0031	message	msg/fld/evt/003.m	0xA1A	31	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 00 00 02 02 00 00 43 00	C{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}	CTRL_0001	CTRL_0000 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100 CTRL_0001	CTRL_0001	50	94	44		「わかりません・・・　ひとに　みつからないように{CTRL_0001}あちこちに　かくされている　そうです・・・」	{CTRL_0000}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}不知道…　为了不被人发现{CTRL_0001}据说分散藏在了各处…」	「不知道…　为了不被人发现{CTRL_0001}据说分散藏在了各处…」
zh_txt_3240d855_000AE8_0033	txt_3240d855_000AE8_0033	message	msg/fld/evt/003.m	0xAE8	33	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue add_open_quote	strip_prefix_before_open_quote_exact_body_controls	10	43 00 01 00 02 02 00 00 43 00	C{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_00}		CTRL_0100 CTRL_0200 CTRL_0002 CTRL_4300 CTRL_8100		34	50	16		「火影さま　おねがいします！　たすけてください！」	{CTRL_0100}{CTRL_0200}{CTRL_0002}{CTRL_4300}{CTRL_8100}火影大人，求您了！请帮帮我们！」	「火影大人，求您了！请帮帮我们！」
zh_txt_3240d855_000B64_0035	txt_3240d855_000B64_0035	message	msg/fld/evt/003.m	0xB64	35	chunk_0163	auto_adjusted_structure_residue control_tokens_before_mismatch	strip_leading_structure_residue	strip_prefix_before_open_quote_exact_body_controls	2	28 00	({CTRL_00}	CTRL_0001	CTRL_8100 CTRL_0001	CTRL_0001	42	68	26		「ナルト！　サクラ！！{CTRL_0001}おまえたちに　任務（にんむ）を　いいわたす」	{CTRL_8100}「鸣人！小樱！！{CTRL_0001}我要交给你们一项任务。」	「鸣人！小樱！！{CTRL_0001}我要交给你们一项任务。」
